model_name,breakpoint_threshold_type,breakpoint_threshold_amount,min_chunk_size,average_score,scores
BAAI/bge-large-en-v1.5,percentile,22,50,0.10388572312866168,"[0.12227805695142378, 0.07900677200902935, 0.11037234042553191]"
bert-base-uncased,percentile,58,50,0.09928902740614798,"[0.10569105691056911, 0.06792452830188679, 0.12425149700598802]"
BAAI/bge-small-en,percentile,82,50,0.05283260736635107,"[0.05909090909090909, 0.013245033112582781, 0.08616187989556136]"
nasa-impact/nasa-ibm-st.38m,gradient,7,100,0.10319115283964697,"[0.12086330935251799, 0.07692307692307693, 0.11178707224334601]"
adsabs/astroBERT,percentile,58,100,0.08724593929567048,"[0.0967741935483871, 0.04814814814814815, 0.11681547619047619]"
BAAI/bge-small-en,percentile,82,100,0.05283260736635107,"[0.05909090909090909, 0.013245033112582781, 0.08616187989556136]"
nasa-impact/nasa-ibm-st.38m,gradient,10,50,0.09919923762588244,"[0.11470588235294117, 0.07524752475247524, 0.10764430577223089]"
bert-base-uncased,percentile,58,100,0.09928902740614798,"[0.10569105691056911, 0.06792452830188679, 0.12425149700598802]"
nasa-impact/nasa-ibm-st.38m,gradient,10,100,0.09919923762588244,"[0.11470588235294117, 0.07524752475247524, 0.10764430577223089]"
BAAI/bge-small-en,percentile,85,50,0.04946036249921448,"[0.04975124378109453, 0.014814814814814815, 0.0838150289017341]"
adsabs/astroBERT,percentile,61,50,0.08258210429555622,"[0.09659090909090909, 0.038910505836575876, 0.11224489795918367]"
bert-base-uncased,percentile,61,50,0.09275210079660934,"[0.10285714285714286, 0.05533596837944664, 0.12006319115323855]"
nasa-impact/nasa-ibm-st.38m,gradient,13,50,0.09734451408265644,"[0.11010558069381599, 0.07331975560081466, 0.1086082059533387]"
BAAI/bge-small-en,percentile,85,100,0.04946036249921448,"[0.04975124378109453, 0.014814814814814815, 0.0838150289017341]"
BAAI/bge-large-en-v1.5,percentile,22,100,0.10388572312866168,"[0.12227805695142378, 0.07900677200902935, 0.11037234042553191]"
nasa-impact/nasa-ibm-st.38m,gradient,13,100,0.09734451408265644,"[0.11010558069381599, 0.07331975560081466, 0.1086082059533387]"
adsabs/astroBERT,percentile,61,100,0.08258210429555622,"[0.09659090909090909, 0.038910505836575876, 0.11224489795918367]"
bert-base-uncased,percentile,61,100,0.09275210079660934,"[0.10285714285714286, 0.05533596837944664, 0.12006319115323855]"
BAAI/bge-small-en,percentile,88,50,0.044175627240143366,"[0.05, 0.008333333333333333, 0.07419354838709677]"
nasa-impact/nasa-ibm-st.38m,gradient,16,50,0.09508522561220067,"[0.10526315789473684, 0.07127882599580712, 0.1087136929460581]"
nasa-impact/nasa-ibm-st.38m,gradient,16,100,0.09508522561220067,"[0.10526315789473684, 0.07127882599580712, 0.1087136929460581]"
adsabs/astroBERT,percentile,64,50,0.0801877995919864,"[0.09309309309309309, 0.03292181069958848, 0.11454849498327759]"
BAAI/bge-small-en,percentile,88,100,0.044175627240143366,"[0.05, 0.008333333333333333, 0.07419354838709677]"
bert-base-uncased,percentile,64,50,0.09225988951610743,"[0.10303030303030303, 0.0546218487394958, 0.11912751677852348]"
nasa-impact/nasa-ibm-st.38m,gradient,19,50,0.09402409205545931,"[0.10191082802547771, 0.07142857142857142, 0.10873287671232877]"
BAAI/bge-small-en,percentile,91,50,0.03763662818116174,"[0.037267080745341616, 0.009708737864077669, 0.06593406593406594]"
adsabs/astroBERT,percentile,64,100,0.0801877995919864,"[0.09309309309309309, 0.03292181069958848, 0.11454849498327759]"
BAAI/bge-large-en-v1.5,percentile,25,50,0.10187553344470751,"[0.11917098445595854, 0.07692307692307693, 0.10953253895508708]"
nasa-impact/nasa-ibm-st.38m,gradient,19,100,0.09402409205545931,"[0.10191082802547771, 0.07142857142857142, 0.10873287671232877]"
bert-base-uncased,percentile,64,100,0.09225988951610743,"[0.10303030303030303, 0.0546218487394958, 0.11912751677852348]"
BAAI/bge-small-en,percentile,91,100,0.03763662818116174,"[0.037267080745341616, 0.009708737864077669, 0.06593406593406594]"
nasa-impact/nasa-ibm-st.38m,gradient,22,50,0.09254795731054018,"[0.10378912685337727, 0.06696428571428571, 0.1068904593639576]"
adsabs/astroBERT,percentile,67,50,0.07999339146751629,"[0.09615384615384616, 0.030837004405286344, 0.11298932384341637]"
nasa-impact/nasa-ibm-st.38m,gradient,22,100,0.09254795731054018,"[0.10378912685337727, 0.06696428571428571, 0.1068904593639576]"
BAAI/bge-small-en,percentile,94,50,0.03575601057615446,"[0.04316546762589928, 0.0, 0.0641025641025641]"
bert-base-uncased,percentile,67,50,0.0862179487179487,"[0.09615384615384616, 0.044642857142857144, 0.11785714285714285]"
nasa-impact/nasa-ibm-st.38m,gradient,25,50,0.09126907130732619,"[0.10391822827938671, 0.06697459584295612, 0.1029143897996357]"
BAAI/bge-small-en,percentile,94,100,0.03575601057615446,"[0.04316546762589928, 0.0, 0.0641025641025641]"
adsabs/astroBERT,percentile,67,100,0.07999339146751629,"[0.09615384615384616, 0.030837004405286344, 0.11298932384341637]"
nasa-impact/nasa-ibm-st.38m,gradient,25,100,0.09126907130732619,"[0.10391822827938671, 0.06697459584295612, 0.1029143897996357]"
bert-base-uncased,percentile,67,100,0.0862179487179487,"[0.09615384615384616, 0.044642857142857144, 0.11785714285714285]"
BAAI/bge-large-en-v1.5,percentile,25,100,0.10187553344470751,"[0.11917098445595854, 0.07692307692307693, 0.10953253895508708]"
BAAI/bge-small-en,percentile,97,50,0.02066115702479339,"[0.01652892561983471, 0.0, 0.045454545454545456]"
nasa-impact/nasa-ibm-st.38m,gradient,28,50,0.09279387344181593,"[0.10600706713780919, 0.06954436450839328, 0.10283018867924529]"
adsabs/astroBERT,percentile,70,50,0.07588784517565834,"[0.09965635738831616, 0.018691588785046728, 0.10931558935361217]"
nasa-impact/nasa-ibm-st.38m,gradient,28,100,0.09279387344181593,"[0.10600706713780919, 0.06954436450839328, 0.10283018867924529]"
bert-base-uncased,percentile,70,50,0.08065344177796092,"[0.09215017064846416, 0.03317535545023697, 0.11663479923518165]"
BAAI/bge-small-en,percentile,97,100,0.02066115702479339,"[0.01652892561983471, 0.0, 0.045454545454545456]"
nasa-impact/nasa-ibm-st.38m,gradient,31,50,0.09314312488339827,"[0.11009174311926606, 0.06982543640897755, 0.09951219512195122]"
adsabs/astroBERT,percentile,70,100,0.07588784517565834,"[0.09965635738831616, 0.018691588785046728, 0.10931558935361217]"
BAAI/bge-small-en,gradient,1,50,0.1098192350824289,"[0.1289437585733882, 0.08623853211009175, 0.11427541456380677]"
bert-base-uncased,percentile,70,100,0.08065344177796092,"[0.09215017064846416, 0.03317535545023697, 0.11663479923518165]"
nasa-impact/nasa-ibm-st.38m,gradient,31,100,0.09314312488339827,"[0.11009174311926606, 0.06982543640897755, 0.09951219512195122]"
BAAI/bge-small-en,gradient,1,100,0.1098192350824289,"[0.1289437585733882, 0.08623853211009175, 0.11427541456380677]"
BAAI/bge-large-en-v1.5,percentile,28,50,0.10189752539419439,"[0.12186379928315412, 0.07729468599033816, 0.10653409090909091]"
nasa-impact/nasa-ibm-st.38m,gradient,34,50,0.09280212375326041,"[0.11259541984732824, 0.06994818652849741, 0.0958627648839556]"
adsabs/astroBERT,percentile,73,50,0.07285337312784611,"[0.09157509157509157, 0.01507537688442211, 0.11190965092402463]"
bert-base-uncased,percentile,73,50,0.07837505354851391,"[0.08759124087591241, 0.025380710659898477, 0.12215320910973085]"
nasa-impact/nasa-ibm-st.38m,gradient,34,100,0.09280212375326041,"[0.11259541984732824, 0.06994818652849741, 0.0958627648839556]"
BAAI/bge-small-en,gradient,4,50,0.11020891752474016,"[0.12976022566995768, 0.08679245283018867, 0.11407407407407408]"
adsabs/astroBERT,percentile,73,100,0.07285337312784611,"[0.09157509157509157, 0.01507537688442211, 0.11190965092402463]"
nasa-impact/nasa-ibm-st.38m,gradient,37,50,0.09215329482875174,"[0.11089108910891089, 0.07008086253369272, 0.09548793284365163]"
BAAI/bge-small-en,gradient,4,100,0.11020891752474016,"[0.12976022566995768, 0.08679245283018867, 0.11407407407407408]"
bert-base-uncased,percentile,73,100,0.07837505354851391,"[0.08759124087591241, 0.025380710659898477, 0.12215320910973085]"
nasa-impact/nasa-ibm-st.38m,gradient,37,100,0.09215329482875174,"[0.11089108910891089, 0.07008086253369272, 0.09548793284365163]"
BAAI/bge-small-en,gradient,7,50,0.10733420768463775,"[0.1240981240981241, 0.08527131782945736, 0.1126331811263318]"
adsabs/astroBERT,percentile,76,50,0.06798330745341614,"[0.078125, 0.010869565217391304, 0.11495535714285714]"
nasa-impact/nasa-ibm-st.38m,gradient,40,50,0.08926121889084852,"[0.10905349794238683, 0.06722689075630252, 0.0915032679738562]"
BAAI/bge-large-en-v1.5,percentile,28,100,0.10189752539419439,"[0.12186379928315412, 0.07729468599033816, 0.10653409090909091]"
bert-base-uncased,percentile,76,50,0.07637791399247447,"[0.08661417322834646, 0.01639344262295082, 0.12612612612612611]"
nasa-impact/nasa-ibm-st.38m,gradient,40,100,0.08926121889084852,"[0.10905349794238683, 0.06722689075630252, 0.0915032679738562]"
BAAI/bge-small-en,gradient,7,100,0.10733420768463775,"[0.1240981240981241, 0.08527131782945736, 0.1126331811263318]"
adsabs/astroBERT,percentile,76,100,0.06798330745341614,"[0.078125, 0.010869565217391304, 0.11495535714285714]"
nasa-impact/nasa-ibm-st.38m,gradient,43,50,0.08851453750050269,"[0.1047008547008547, 0.06744868035190615, 0.09339407744874716]"
bert-base-uncased,percentile,76,100,0.07637791399247447,"[0.08661417322834646, 0.01639344262295082, 0.12612612612612611]"
BAAI/bge-small-en,gradient,10,50,0.10395360859534153,"[0.12296296296296297, 0.07952286282306163, 0.109375]"
nasa-impact/nasa-ibm-st.38m,gradient,43,100,0.08851453750050269,"[0.1047008547008547, 0.06744868035190615, 0.09339407744874716]"
adsabs/astroBERT,percentile,79,50,0.06806581668749707,"[0.0851063829787234, 0.005952380952380952, 0.11313868613138686]"
BAAI/bge-small-en,gradient,10,100,0.10395360859534153,"[0.12296296296296297, 0.07952286282306163, 0.109375]"
nasa-impact/nasa-ibm-st.38m,gradient,46,50,0.0837456308054767,"[0.1, 0.06097560975609756, 0.09026128266033254]"
bert-base-uncased,percentile,79,50,0.07412985206334678,"[0.0851063829787234, 0.011976047904191617, 0.12530712530712532]"
BAAI/bge-large-en-v1.5,percentile,31,50,0.09948968733017448,"[0.11829944547134935, 0.0725, 0.10766961651917405]"
BAAI/bge-small-en,gradient,13,50,0.10159348396377528,"[0.1202435312024353, 0.07770961145194274, 0.10682730923694779]"
nasa-impact/nasa-ibm-st.38m,gradient,46,100,0.0837456308054767,"[0.1, 0.06097560975609756, 0.09026128266033254]"
adsabs/astroBERT,percentile,79,100,0.06806581668749707,"[0.0851063829787234, 0.005952380952380952, 0.11313868613138686]"
bert-base-uncased,percentile,79,100,0.07412985206334678,"[0.0851063829787234, 0.011976047904191617, 0.12530712530712532]"
nasa-impact/nasa-ibm-st.38m,gradient,49,50,0.08285407010531388,"[0.09490740740740741, 0.0641025641025641, 0.08955223880597014]"
BAAI/bge-small-en,gradient,13,100,0.10159348396377528,"[0.1202435312024353, 0.07770961145194274, 0.10682730923694779]"
nasa-impact/nasa-ibm-st.38m,gradient,49,100,0.08285407010531388,"[0.09490740740740741, 0.0641025641025641, 0.08955223880597014]"
adsabs/astroBERT,percentile,82,50,0.06475089500972876,"[0.07373271889400922, 0.006578947368421052, 0.11394101876675604]"
BAAI/bge-small-en,gradient,16,50,0.09970687686788404,"[0.11737089201877934, 0.07578947368421053, 0.10596026490066225]"
bert-base-uncased,percentile,82,50,0.07154140064176784,"[0.08372093023255814, 0.006578947368421052, 0.12432432432432433]"
nasa-impact/nasa-ibm-st.38m,gradient,52,50,0.07958532159968684,"[0.09466019417475728, 0.056856187290969896, 0.08723958333333333]"
BAAI/bge-small-en,gradient,16,100,0.09970687686788404,"[0.11737089201877934, 0.07578947368421053, 0.10596026490066225]"
adsabs/astroBERT,percentile,82,100,0.06475089500972876,"[0.07373271889400922, 0.006578947368421052, 0.11394101876675604]"
BAAI/bge-large-en-v1.5,percentile,31,100,0.09948968733017448,"[0.11829944547134935, 0.0725, 0.10766961651917405]"
nasa-impact/nasa-ibm-st.38m,gradient,52,100,0.07958532159968684,"[0.09466019417475728, 0.056856187290969896, 0.08723958333333333]"
bert-base-uncased,percentile,82,100,0.07154140064176784,"[0.08372093023255814, 0.006578947368421052, 0.12432432432432433]"
nasa-impact/nasa-ibm-st.38m,gradient,55,50,0.08018526559559995,"[0.09693877551020408, 0.06028368794326241, 0.08333333333333333]"
BAAI/bge-small-en,gradient,19,50,0.09690303330556582,"[0.1143317230273752, 0.07142857142857142, 0.10494880546075085]"
adsabs/astroBERT,percentile,85,50,0.06323163180529258,"[0.07106598984771574, 0.007352941176470588, 0.11127596439169139]"
nasa-impact/nasa-ibm-st.38m,gradient,55,100,0.08018526559559995,"[0.09693877551020408, 0.06028368794326241, 0.08333333333333333]"
bert-base-uncased,percentile,85,50,0.06960240276745984,"[0.08205128205128205, 0.007352941176470588, 0.11940298507462686]"
BAAI/bge-small-en,gradient,19,100,0.09690303330556582,"[0.1143317230273752, 0.07142857142857142, 0.10494880546075085]"
nasa-impact/nasa-ibm-st.38m,gradient,58,50,0.08041983585094088,"[0.0967741935483871, 0.06390977443609022, 0.08057553956834532]"
adsabs/astroBERT,percentile,85,100,0.06323163180529258,"[0.07106598984771574, 0.007352941176470588, 0.11127596439169139]"
BAAI/bge-small-en,gradient,22,50,0.09328522024648234,"[0.10561056105610561, 0.07415730337078652, 0.10008779631255488]"
nasa-impact/nasa-ibm-st.38m,gradient,58,100,0.08041983585094088,"[0.0967741935483871, 0.06390977443609022, 0.08057553956834532]"
bert-base-uncased,percentile,85,100,0.06960240276745984,"[0.08205128205128205, 0.007352941176470588, 0.11940298507462686]"
BAAI/bge-large-en-v1.5,percentile,34,50,0.09702635295594829,"[0.11685823754789272, 0.06994818652849741, 0.10427263479145472]"
nasa-impact/nasa-ibm-st.38m,gradient,61,50,0.07619218745549503,"[0.08732394366197183, 0.06374501992031872, 0.07750759878419453]"
BAAI/bge-small-en,gradient,22,100,0.09328522024648234,"[0.10561056105610561, 0.07415730337078652, 0.10008779631255488]"
adsabs/astroBERT,percentile,88,50,0.05859433258762118,"[0.05, 0.008333333333333333, 0.1174496644295302]"
nasa-impact/nasa-ibm-st.38m,gradient,61,100,0.07619218745549503,"[0.08732394366197183, 0.06374501992031872, 0.07750759878419453]"
bert-base-uncased,percentile,88,50,0.06204331450094162,"[0.06779661016949153, 0.008333333333333333, 0.11]"
BAAI/bge-small-en,gradient,25,50,0.09059052804988876,"[0.10391822827938671, 0.07192575406032482, 0.09592760180995476]"
nasa-impact/nasa-ibm-st.38m,gradient,64,50,0.07233182151050117,"[0.08656716417910448, 0.0546218487394958, 0.07580645161290323]"
adsabs/astroBERT,percentile,88,100,0.05859433258762118,"[0.05, 0.008333333333333333, 0.1174496644295302]"
BAAI/bge-small-en,gradient,25,100,0.09059052804988876,"[0.10391822827938671, 0.07192575406032482, 0.09592760180995476]"
bert-base-uncased,percentile,88,100,0.06204331450094162,"[0.06779661016949153, 0.008333333333333333, 0.11]"
nasa-impact/nasa-ibm-st.38m,gradient,64,100,0.07233182151050117,"[0.08656716417910448, 0.0546218487394958, 0.07580645161290323]"
BAAI/bge-large-en-v1.5,percentile,34,100,0.09702635295594829,"[0.11685823754789272, 0.06994818652849741, 0.10427263479145472]"
nasa-impact/nasa-ibm-st.38m,gradient,67,50,0.07039582683663101,"[0.08227848101265822, 0.058823529411764705, 0.07008547008547009]"
adsabs/astroBERT,percentile,91,50,0.05690340872454869,"[0.050314465408805034, 0.009708737864077669, 0.11068702290076336]"
BAAI/bge-small-en,gradient,28,50,0.08956506216371223,"[0.10405643738977072, 0.07211538461538461, 0.09252336448598131]"
bert-base-uncased,percentile,91,50,0.05052398180374915,"[0.04375, 0.009708737864077669, 0.09811320754716982]"
nasa-impact/nasa-ibm-st.38m,gradient,67,100,0.07039582683663101,"[0.08227848101265822, 0.058823529411764705, 0.07008547008547009]"
BAAI/bge-small-en,gradient,28,100,0.08956506216371223,"[0.10405643738977072, 0.07211538461538461, 0.09252336448598131]"
adsabs/astroBERT,percentile,91,100,0.05690340872454869,"[0.050314465408805034, 0.009708737864077669, 0.11068702290076336]"
nasa-impact/nasa-ibm-st.38m,gradient,70,50,0.06705056336124297,"[0.08108108108108109, 0.05825242718446602, 0.06181818181818182]"
bert-base-uncased,percentile,91,100,0.05052398180374915,"[0.04375, 0.009708737864077669, 0.09811320754716982]"
BAAI/bge-small-en,gradient,31,50,0.08917056479250429,"[0.10401459854014598, 0.0725, 0.0909970958373669]"
nasa-impact/nasa-ibm-st.38m,gradient,70,100,0.06705056336124297,"[0.08108108108108109, 0.05825242718446602, 0.06181818181818182]"
adsabs/astroBERT,percentile,94,50,0.046437933915247885,"[0.03571428571428571, 0.011494252873563218, 0.09210526315789473]"
nasa-impact/nasa-ibm-st.38m,gradient,73,50,0.06216311923385479,"[0.07581227436823104, 0.052083333333333336, 0.05859375]"
BAAI/bge-large-en-v1.5,percentile,37,50,0.09633984023029497,"[0.11530815109343936, 0.07297297297297298, 0.10073839662447258]"
BAAI/bge-small-en,gradient,31,100,0.08917056479250429,"[0.10401459854014598, 0.0725, 0.0909970958373669]"
bert-base-uncased,percentile,94,50,0.048275862068965524,"[0.050724637681159424, 0.011494252873563218, 0.08260869565217391]"
nasa-impact/nasa-ibm-st.38m,gradient,73,100,0.06216311923385479,"[0.07581227436823104, 0.052083333333333336, 0.05859375]"
BAAI/bge-small-en,gradient,34,50,0.08872058093472335,"[0.10416666666666667, 0.07272727272727272, 0.08926780341023069]"
adsabs/astroBERT,percentile,94,100,0.046437933915247885,"[0.03571428571428571, 0.011494252873563218, 0.09210526315789473]"
nasa-impact/nasa-ibm-st.38m,gradient,76,50,0.05979754189811518,"[0.078125, 0.05084745762711865, 0.05042016806722689]"
bert-base-uncased,percentile,94,100,0.048275862068965524,"[0.050724637681159424, 0.011494252873563218, 0.08260869565217391]"
BAAI/bge-small-en,gradient,34,100,0.08872058093472335,"[0.10416666666666667, 0.07272727272727272, 0.08926780341023069]"
nasa-impact/nasa-ibm-st.38m,gradient,76,100,0.05979754189811518,"[0.078125, 0.05084745762711865, 0.05042016806722689]"
adsabs/astroBERT,percentile,97,50,0.03173565200728179,"[0.025, 0.014084507042253521, 0.05612244897959184]"
nasa-impact/nasa-ibm-st.38m,gradient,79,50,0.05569792109489325,"[0.06694560669456066, 0.049689440993788817, 0.05045871559633028]"
BAAI/bge-small-en,gradient,37,50,0.08672300116005631,"[0.10433070866141732, 0.06720430107526881, 0.0886339937434828]"
bert-base-uncased,percentile,97,50,0.027040816326530614,"[0.025, 0.0, 0.05612244897959184]"
BAAI/bge-large-en-v1.5,percentile,37,100,0.09633984023029497,"[0.11530815109343936, 0.07297297297297298, 0.10073839662447258]"
nasa-impact/nasa-ibm-st.38m,gradient,79,100,0.05569792109489325,"[0.06694560669456066, 0.049689440993788817, 0.05045871559633028]"
